Distribucion Supermercado - Demanda total: 854020
Varianza demanda por seccion: 103042731
Promedio demanda por seccion: 3349
Mayor demanda en una seccion: 156064
Menor demanda en una seccion: 228

Pasillo 1 - Demanda del pasillo: 363455

   P1 - Seccion 1 - Demanda de la seccion: 156064

       Producto | Demanda
       7646     | 174
       7600     | 80
       7604     | 44
       7611     | 39
       7625     | 36
       7601     | 35
       7603     | 34
       7609     | 30
       7644     | 29
       7631     | 27
       7635     | 27
       7636     | 26
       7640     | 25
       7647     | 25
       7649     | 22
       7602     | 19
       7624     | 18
       7605     | 17
       7645     | 16
       7639     | 15
       7627     | 14
       7648     | 12
       7628     | 9
       7637     | 9
       7610     | 8
       7641     | 8
       7643     | 6
       7626     | 5
       7613     | 4
       7616     | 4
       7606     | 3
       7608     | 3
       7614     | 3
       7623     | 3
       7629     | 3
       7632     | 3
       7638     | 3
       7607     | 2
       7615     | 2
       7618     | 2
       7620     | 2
       7630     | 2
       7634     | 2
       7612     | 1
       7617     | 1
       7619     | 1
       7621     | 1
       7622     | 1
       7633     | 1
       7642     | 1

Pasillo 10 - Demanda del pasillo: 11773

   P10 - Seccion 1 - Demanda de la seccion: 789

       Producto | Demanda
       7687     | 130
       7674     | 88
       7671     | 80
       7683     | 77
       7657     | 43
       7689     | 38
       7652     | 33
       7690     | 28
       7676     | 26
       7691     | 19
       7654     | 18
       7692     | 12
       7658     | 11
       7677     | 11
       7694     | 11
       7663     | 10
       7660     | 9
       7669     | 8
       7672     | 8
       7653     | 7
       7662     | 7
       7670     | 7
       7673     | 7
       7679     | 7
       7685     | 7
       7688     | 7
       7699     | 7
       7651     | 6
       7675     | 6
       7678     | 6
       7697     | 6
       7664     | 5
       7666     | 5
       7682     | 4
       7686     | 4
       7655     | 3
       7656     | 3
       7661     | 3
       7668     | 3
       7680     | 3
       7698     | 3
       7650     | 2
       7681     | 2
       7695     | 2
       7696     | 2
       7659     | 1
       7665     | 1
       7667     | 1
       7684     | 1
       7693     | 1

   P10 - Seccion 2 - Demanda de la seccion: 755

       Producto | Demanda
       7744     | 108
       7712     | 55
       7718     | 47
       7707     | 46
       7708     | 44
       7702     | 42
       7714     | 33
       7735     | 33
       7711     | 25
       7746     | 23
       7703     | 17
       7728     | 16
       7729     | 16
       7743     | 16
       7748     | 16
       7731     | 15
       7705     | 14
       7706     | 14
       7727     | 14
       7719     | 13
       7726     | 13
       7701     | 11
       7739     | 11
       7733     | 10
       7723     | 9
       7710     | 8
       7704     | 7
       7715     | 7
       7717     | 7
       7747     | 7
       7732     | 6
       7713     | 5
       7734     | 5
       7724     | 4
       7730     | 4
       7737     | 4
       7738     | 4
       7720     | 3
       7725     | 3
       7736     | 3
       7740     | 3
       7742     | 3
       7749     | 3
       7722     | 2
       7700     | 1
       7709     | 1
       7716     | 1
       7721     | 1
       7741     | 1
       7745     | 1

   P10 - Seccion 3 - Demanda de la seccion: 755

       Producto | Demanda
       7775     | 80
       7763     | 62
       7751     | 46
       7769     | 46
       7756     | 38
       7766     | 35
       7794     | 35
       7758     | 31
       7777     | 29
       7795     | 28
       7750     | 27
       7785     | 25
       7770     | 24
       7753     | 21
       7781     | 21
       7759     | 20
       7768     | 17
       7790     | 17
       7774     | 16
       7762     | 15
       7796     | 15
       7772     | 10
       7765     | 9
       7767     | 9
       7764     | 8
       7797     | 8
       7755     | 7
       7791     | 6
       7757     | 4
       7760     | 4
       7783     | 4
       7784     | 4
       7754     | 3
       7773     | 3
       7776     | 3
       7788     | 3
       7798     | 3
       7778     | 2
       7779     | 2
       7780     | 2
       7782     | 2
       7787     | 2
       7793     | 2
       7752     | 1
       7761     | 1
       7771     | 1
       7786     | 1
       7789     | 1
       7792     | 1
       7799     | 1

   P10 - Seccion 4 - Demanda de la seccion: 307

       Producto | Demanda
       7822     | 23
       7817     | 22
       7826     | 21
       7842     | 21
       7830     | 16
       7819     | 12
       7816     | 11
       7821     | 11
       7849     | 11
       7811     | 10
       7829     | 9
       7835     | 9
       7820     | 8
       7834     | 8
       7818     | 7
       7831     | 7
       7804     | 6
       7823     | 6
       7840     | 6
       7847     | 6
       7800     | 5
       7803     | 5
       7839     | 5
       7848     | 5
       7806     | 4
       7814     | 4
       7827     | 4
       7832     | 4
       7844     | 4
       7801     | 3
       7808     | 3
       7809     | 3
       7825     | 3
       7841     | 3
       7846     | 3
       7824     | 2
       7837     | 2
       7843     | 2
       7845     | 2
       7802     | 1
       7805     | 1
       7807     | 1
       7810     | 1
       7812     | 1
       7813     | 1
       7815     | 1
       7828     | 1
       7833     | 1
       7836     | 1
       7838     | 1

   P10 - Seccion 5 - Demanda de la seccion: 714

       Producto | Demanda
       7895     | 163
       7869     | 55
       7879     | 42
       7858     | 38
       7873     | 35
       7885     | 26
       7868     | 24
       7890     | 24
       7871     | 22
       7859     | 21
       7875     | 18
       7896     | 16
       7892     | 15
       7899     | 14
       7865     | 13
       7881     | 13
       7883     | 13
       7886     | 13
       7874     | 12
       7894     | 11
       7898     | 11
       7870     | 9
       7867     | 8
       7891     | 8
       7861     | 7
       7876     | 7
       7855     | 6
       7860     | 6
       7862     | 6
       7872     | 6
       7878     | 6
       7880     | 6
       7852     | 5
       7884     | 5
       7856     | 4
       7863     | 4
       7857     | 3
       7893     | 3
       7864     | 2
       7877     | 2
       7887     | 2
       7888     | 2
       7850     | 1
       7851     | 1
       7853     | 1
       7854     | 1
       7866     | 1
       7882     | 1
       7889     | 1
       7897     | 1

   P10 - Seccion 6 - Demanda de la seccion: 1039

       Producto | Demanda
       7938     | 150
       7923     | 81
       7910     | 76
       7932     | 73
       7941     | 51
       7913     | 45
       7905     | 44
       7912     | 40
       7908     | 36
       7949     | 29
       7920     | 26
       7943     | 24
       7931     | 21
       7944     | 21
       7906     | 20
       7925     | 20
       7922     | 19
       7947     | 19
       7907     | 17
       7935     | 17
       7930     | 16
       7937     | 15
       7948     | 15
       7918     | 14
       7903     | 13
       7919     | 13
       7921     | 13
       7929     | 13
       7902     | 10
       7945     | 10
       7916     | 9
       7934     | 8
       7936     | 8
       7900     | 5
       7911     | 5
       7915     | 5
       7928     | 5
       7933     | 5
       7940     | 5
       7946     | 4
       7909     | 3
       7914     | 3
       7904     | 2
       7917     | 2
       7926     | 2
       7927     | 2
       7942     | 2
       7901     | 1
       7924     | 1
       7939     | 1

   P10 - Seccion 7 - Demanda de la seccion: 1123

       Producto | Demanda
       7975     | 339
       7988     | 97
       7991     | 71
       7961     | 59
       7989     | 56
       7978     | 54
       7963     | 48
       7986     | 43
       7999     | 39
       7951     | 38
       7996     | 28
       7964     | 23
       7962     | 22
       7960     | 17
       7966     | 17
       7952     | 14
       7973     | 14
       7971     | 13
       7993     | 11
       7990     | 9
       7955     | 7
       7956     | 7
       7967     | 7
       7987     | 7
       7969     | 6
       7984     | 6
       7992     | 6
       7953     | 5
       7959     | 5
       7970     | 5
       7994     | 5
       7957     | 4
       7972     | 4
       7985     | 4
       7954     | 3
       7965     | 3
       7976     | 3
       7980     | 3
       7982     | 3
       7983     | 3
       7968     | 2
       7974     | 2
       7981     | 2
       7995     | 2
       7997     | 2
       7950     | 1
       7958     | 1
       7977     | 1
       7979     | 1
       7998     | 1

   P10 - Seccion 8 - Demanda de la seccion: 898

       Producto | Demanda
       8031     | 118
       8030     | 73
       8004     | 70
       8040     | 65
       8014     | 56
       8043     | 49
       8010     | 36
       8003     | 34
       8025     | 29
       8029     | 28
       8039     | 28
       8015     | 25
       8002     | 23
       8000     | 21
       8024     | 19
       8038     | 17
       8036     | 16
       8008     | 15
       8027     | 14
       8006     | 13
       8032     | 13
       8005     | 10
       8028     | 9
       8018     | 8
       8019     | 8
       8033     | 8
       8035     | 8
       8046     | 8
       8013     | 7
       8026     | 6
       8041     | 6
       8049     | 6
       8001     | 5
       8017     | 5
       8011     | 4
       8021     | 4
       8037     | 4
       8045     | 4
       8047     | 4
       8012     | 3
       8020     | 3
       8022     | 3
       8044     | 3
       8009     | 2
       8016     | 2
       8023     | 2
       8007     | 1
       8034     | 1
       8042     | 1
       8048     | 1

   P10 - Seccion 9 - Demanda de la seccion: 841

       Producto | Demanda
       8068     | 293
       8074     | 79
       8092     | 63
       8075     | 39
       8057     | 28
       8086     | 26
       8052     | 19
       8081     | 19
       8093     | 19
       8094     | 19
       8095     | 19
       8065     | 18
       8098     | 16
